  PID TTY      STAT   TIME COMMAND
 8475 pts/4    R+     0:00 ./prog1
 8476 pts/4    R+     0:00 ./prog1
 8477 pts/4    R+     0:00 ./prog1
 8478 pts/4    R+     0:00 ./prog1
 8479 pts/4    R+     0:00 ./prog1
 8480 pts/4    R+     0:00 ./prog1
 8481 pts/4    R+     0:00 ./prog1
 8482 pts/4    R+     0:00 ./prog1
 8483 pts/4    R+     0:00 ./prog1
 8484 pts/4    R+     0:00 ./prog1
 8485 pts/4    R+     0:00 ./prog1
 8486 pts/4    R+     0:00 ./prog1
 8487 pts/4    R+     0:00 ./prog1
 8488 pts/4    R+     0:00 ./prog1
 8489 pts/4    R+     0:00 ./prog1
 8490 pts/4    R+     0:00 ./prog1
 8491 pts/4    R+     0:00 ./prog1
 8492 pts/4    R+     0:00 ./prog1
 8493 pts/4    R+     0:00 ./prog1
 8494 pts/4    R+     0:00 ./prog1
 8495 pts/4    R+     0:00 ./prog1
 8496 pts/4    R+     0:00 ./prog1
 8497 pts/4    R+     0:00 ./prog1
 8498 pts/4    R+     0:00 ./prog1
 8499 pts/4    R+     0:00 ./prog1
 8500 pts/4    R+     0:00 ./prog1
 8501 pts/4    R+     0:00 ./prog1
 8502 pts/4    R+     0:00 ./prog1
 8503 pts/4    R+     0:00 ./prog1
 8504 pts/4    R+     0:00 ./prog1
 8505 pts/4    R+     0:00 ./prog1
 8506 pts/4    R+     0:00 ./prog1
 8507 pts/4    R+     0:00 ./prog1
 8508 pts/4    R+     0:00 ./prog1
 8509 pts/4    R+     0:00 ./prog1
 8510 pts/4    R+     0:00 ./prog1
 8511 pts/4    R+     0:00 ./prog1
 8512 pts/4    R+     0:00 ./prog1
 8513 pts/4    R+     0:00 ./prog1
 8514 pts/4    R+     0:00 ./prog1
 8515 pts/4    R+     0:00 ./prog1
 8516 pts/4    R+     0:00 ./prog1
 8517 pts/4    R+     0:00 ./prog1
 8518 pts/4    R+     0:00 ./prog1
 8519 pts/4    R+     0:00 ./prog1
 8520 pts/4    R+     0:00 ./prog1
 8521 pts/4    R+     0:00 ./prog1
 8522 pts/4    R+     0:00 ./prog1
 8523 pts/4    R+     0:00 ./prog1
 8524 pts/4    R+     0:00 ./prog1
 8525 pts/4    R+     0:00 ./prog1
 8526 pts/4    R+     0:00 ./prog1
 8527 pts/4    R+     0:00 ./prog1
 8528 pts/4    R+     0:00 ./prog1
 8529 pts/4    R+     0:00 ./prog1
 8530 pts/4    R+     0:00 ./prog1
 8531 pts/4    R+     0:00 ./prog1
 8532 pts/4    R+     0:00 ./prog1
 8533 pts/4    R+     0:00 ./prog1
 8534 pts/4    R+     0:00 ./prog1
 8535 pts/4    R+     0:00 ./prog1
 8536 pts/4    R+     0:00 ./prog1
 8537 pts/4    R+     0:00 ./prog1
 8538 pts/4    R+     0:00 ./prog1
 8539 pts/4    R+     0:00 ./prog1
 8540 pts/4    R+     0:00 ./prog1
 8541 pts/4    R+     0:00 ./prog1
 8542 pts/4    R+     0:00 ./prog1
 8543 pts/4    R+     0:00 ./prog1
 8544 pts/4    R+     0:00 ./prog1
 8545 pts/4    R+     0:00 ./prog1
 8546 pts/4    R+     0:00 ./prog1
 8547 pts/4    R+     0:00 ./prog1
 8548 pts/4    R+     0:00 ./prog1
 8549 pts/4    R+     0:00 ./prog1
 8550 pts/4    R+     0:00 ./prog1
 8551 pts/4    R+     0:00 ./prog1
 8552 pts/4    R+     0:00 ./prog1
 8553 pts/4    R+     0:00 ./prog1
 8554 pts/4    R+     0:00 ./prog1
 8555 pts/4    R+     0:00 ./prog1
 8556 pts/4    R+     0:00 ./prog1
 8557 pts/4    R+     0:00 ./prog1
 8558 pts/4    R+     0:00 ./prog1
 8559 pts/4    R+     0:00 ./prog1
 8560 pts/4    R+     0:00 ./prog1
 8561 pts/4    R+     0:00 ./prog1
 8562 pts/4    R+     0:00 ./prog1
 8563 pts/4    R+     0:00 ./prog1
 8564 pts/4    R+     0:00 ./prog1
 8565 pts/4    R+     0:00 ./prog1
 8566 pts/4    R+     0:00 ./prog1
 8567 pts/4    R+     0:00 ./prog1
 8568 pts/4    R+     0:00 ./prog1
 8569 pts/4    R+     0:00 ./prog1
 8570 pts/4    R+     0:00 ./prog1
 8571 pts/4    R+     0:00 ./prog1
 8572 pts/4    R+     0:00 ./prog1
 8573 pts/4    R+     0:00 ./prog1
 8574 pts/4    R+     0:00 ./prog1
 8575 pts/4    R+     0:00 ./prog1
 8576 pts/4    R+     0:00 ./prog1
 8577 pts/4    R+     0:00 ./prog1
 8578 pts/4    R+     0:00 ./prog1
 8579 pts/4    R+     0:00 ./prog1
 8580 pts/4    R+     0:00 ./prog1
 8581 pts/4    R+     0:00 ./prog1
 8582 pts/4    R+     0:00 ./prog1
 8583 pts/4    R+     0:00 ./prog1
 8584 pts/4    R+     0:00 ./prog1
 8585 pts/4    R+     0:00 ./prog1
 8586 pts/4    R+     0:00 ./prog1
 8587 pts/4    R+     0:00 ./prog1
 8588 pts/4    R+     0:00 ./prog1
 8589 pts/4    R+     0:00 ./prog1
 8590 pts/4    R+     0:00 ./prog1
 8591 pts/4    R+     0:00 ./prog1
 8592 pts/4    R+     0:00 ./prog1
 8593 pts/4    R+     0:00 ./prog1
 8594 pts/4    R+     0:00 ./prog1
 8595 pts/4    R+     0:00 ./prog1
 8596 pts/4    R+     0:00 ./prog1
 8597 pts/4    R+     0:00 ./prog1
 8598 pts/4    R+     0:00 ./prog1
 8599 pts/4    R+     0:00 ./prog1
 8600 pts/4    R+     0:00 ./prog1
 8601 pts/4    R+     0:00 ./prog1
 8602 pts/4    R+     0:00 ./prog1
 8603 pts/4    R+     0:00 ./prog1
 8604 pts/4    R+     0:00 ./prog1
 8605 pts/4    R+     0:00 ./prog1
 8606 pts/4    R+     0:00 ./prog1
 8607 pts/4    R+     0:00 ./prog1
 8608 pts/4    R+     0:00 ./prog1
 8609 pts/4    R+     0:00 ./prog1
 8610 pts/4    R+     0:00 ./prog1
 8611 pts/4    R+     0:00 ./prog1
 8612 pts/4    R+     0:00 ./prog1
 8613 pts/4    R+     0:00 ./prog1
 8614 pts/4    R+     0:00 ./prog1
 8615 pts/4    R+     0:00 ./prog1
 8616 pts/4    R+     0:00 ./prog1
 8617 pts/4    R+     0:00 ./prog1
 8618 pts/4    R+     0:00 ./prog1
 8619 pts/4    R+     0:00 ./prog1
 8620 pts/4    R+     0:00 ./prog1
 8621 pts/4    R+     0:00 ./prog1
 8622 pts/4    R+     0:00 ./prog1
 8623 pts/4    R+     0:00 ./prog1
 8624 pts/4    R+     0:00 ./prog1
 8625 pts/4    R+     0:00 ./prog1
 8626 pts/4    R+     0:00 ./prog1
 8627 pts/4    R+     0:00 ./prog1
 8628 pts/4    R+     0:00 ./prog1
 8629 pts/4    R+     0:00 ./prog1
 8630 pts/4    R+     0:00 ./prog1
 8631 pts/4    R+     0:00 ./prog1
 8632 pts/4    R+     0:00 ./prog1
 8633 pts/4    R+     0:00 ./prog1
 8634 pts/4    R+     0:00 ./prog1
 8635 pts/4    R+     0:00 ./prog1
 8636 pts/4    R+     0:00 ./prog1
 8637 pts/4    R+     0:00 ./prog1
 8638 pts/4    R+     0:00 ./prog1
 8639 pts/4    R+     0:00 ./prog1
 8640 pts/4    R+     0:00 ./prog1
 8641 pts/4    R+     0:00 ./prog1
 8642 pts/4    R+     0:00 ./prog1
 8643 pts/4    R+     0:00 ./prog1
 8644 pts/4    R+     0:00 ./prog1
 8645 pts/4    R+     0:00 ./prog1
 8646 pts/4    R+     0:00 ./prog1
 8647 pts/4    R+     0:00 ./prog1
 8648 pts/4    R+     0:00 ./prog1
 8649 pts/4    R+     0:00 ./prog1
 8650 pts/4    R+     0:00 ./prog1
 8651 pts/4    R+     0:00 ./prog1
 8652 pts/4    R+     0:00 ./prog1
 8653 pts/4    R+     0:00 ./prog1
 8654 pts/4    R+     0:00 ./prog1
 8655 pts/4    R+     0:00 ./prog1
 8656 pts/4    R+     0:00 ./prog1
 8657 pts/4    R+     0:00 ./prog1
 8658 pts/4    R+     0:00 ./prog1
 8659 pts/4    R+     0:00 ./prog1
 8660 pts/4    R+     0:00 ./prog1
 8661 pts/4    R+     0:00 ./prog1
 8662 pts/4    R+     0:00 ./prog1
 8663 pts/4    R+     0:00 ./prog1
 8664 pts/4    R+     0:00 ./prog1
 8665 pts/4    R+     0:00 ./prog1
 8666 pts/4    R+     0:00 ./prog1
 8667 pts/4    R+     0:00 ./prog1
 8668 pts/4    R+     0:00 ./prog1
 8669 pts/4    R+     0:00 ./prog1
 8670 pts/4    R+     0:00 ./prog1
 8671 pts/4    R+     0:00 ./prog1
 8672 pts/4    R+     0:00 ./prog1
 8673 pts/4    R+     0:00 ./prog1
 8674 pts/4    R+     0:00 ./prog1
 8675 pts/4    R+     0:00 ./prog1
 8676 pts/4    R+     0:00 ./prog1
 8677 pts/4    R+     0:00 ./prog1
 8678 pts/4    R+     0:00 ./prog1
 8679 pts/4    R+     0:00 ./prog1
 8680 pts/4    R+     0:00 ./prog1
 8681 pts/4    R+     0:00 ./prog1
 8682 pts/4    R+     0:00 ./prog1
 8683 pts/4    R+     0:00 ./prog1
 8684 pts/4    R+     0:00 ./prog1
 8685 pts/4    R+     0:00 ./prog1
 8686 pts/4    R+     0:00 ./prog1
 8687 pts/4    R+     0:00 ./prog1
 8688 pts/4    R+     0:00 ./prog1
 8689 pts/4    R+     0:00 ./prog1
 8690 pts/4    R+     0:00 ./prog1
 8691 pts/4    R+     0:00 ./prog1
 8692 pts/4    R+     0:00 ./prog1
 8693 pts/4    R+     0:00 ./prog1
 8694 pts/4    R+     0:00 ./prog1
 8695 pts/4    R+     0:00 ./prog1
 8696 pts/4    R+     0:00 ./prog1
 8697 pts/4    R+     0:00 ./prog1
 8698 pts/4    R+     0:00 ./prog1
 8699 pts/4    R+     0:00 ./prog1
 8700 pts/4    R+     0:00 ./prog1
 8701 pts/4    R+     0:00 ./prog1
 8702 pts/4    R+     0:00 ./prog1
 8703 pts/4    R+     0:00 ./prog1
 8704 pts/4    R+     0:00 ./prog1
 8705 pts/4    R+     0:00 ./prog1
 8706 pts/4    R+     0:00 ./prog1
 8707 pts/4    R+     0:00 ./prog1
 8708 pts/4    R+     0:00 ./prog1
 8709 pts/4    R+     0:00 ./prog1
 8710 pts/4    R+     0:00 ./prog1
 8711 pts/4    R+     0:00 ./prog1
 8712 pts/4    R+     0:00 ./prog1
 8713 pts/4    R+     0:00 ./prog1
 8714 pts/4    R+     0:00 ./prog1
 8715 pts/4    R+     0:00 ./prog1
 8716 pts/4    R+     0:00 ./prog1
 8717 pts/4    R+     0:00 ./prog1
 8718 pts/4    R+     0:00 ./prog1
 8719 pts/4    R+     0:00 ./prog1
 8720 pts/4    R+     0:00 ./prog1
 8721 pts/4    R+     0:00 ./prog1
 8722 pts/4    R+     0:00 ./prog1
 8723 pts/4    R+     0:00 ./prog1
 8724 pts/4    R+     0:00 ./prog1
 8725 pts/4    R+     0:00 ./prog1
 8726 pts/4    R+     0:00 ./prog1
 8727 pts/4    R+     0:00 ./prog1
 8728 pts/4    R+     0:00 ./prog1
 8729 pts/4    R+     0:00 ./prog1
 8730 pts/4    R+     0:00 ./prog1
 8731 pts/4    R+     0:00 ./prog1
 8732 pts/4    R+     0:00 ./prog1
 8733 pts/4    R+     0:00 ./prog1
 8734 pts/4    R+     0:00 ./prog1
 8735 pts/4    R+     0:00 ./prog1
 8736 pts/4    R+     0:00 ./prog1
 8737 pts/4    R+     0:00 ./prog1
 8738 pts/4    R+     0:00 ./prog1
 8739 pts/4    R+     0:00 ./prog1
 8740 pts/4    R+     0:00 ./prog1
 8741 pts/4    R+     0:00 ./prog1
 8742 pts/4    R+     0:00 ./prog1
 8743 pts/4    R+     0:00 ./prog1
 8744 pts/4    R+     0:00 ./prog1
 8745 pts/4    R+     0:00 ./prog1
 8746 pts/4    R+     0:00 ./prog1
 8747 pts/4    R+     0:00 ./prog1
 8748 pts/4    R+     0:00 ./prog1
 8749 pts/4    R+     0:00 ./prog1
 8750 pts/4    R+     0:00 ./prog1
 8751 pts/4    R+     0:00 ./prog1
 8752 pts/4    R+     0:00 ./prog1
 8753 pts/4    R+     0:00 ./prog1
 8754 pts/4    R+     0:00 ./prog1
 8755 pts/4    R+     0:00 ./prog1
 8756 pts/4    R+     0:00 ./prog1
 8757 pts/4    R+     0:00 ./prog1
 8758 pts/4    R+     0:00 ./prog1
 8759 pts/4    R+     0:00 ./prog1
 8760 pts/4    R+     0:00 ./prog1
 8761 pts/4    R+     0:00 ./prog1
 8762 pts/4    R+     0:00 ./prog1
 8763 pts/4    R+     0:00 ./prog1
 8764 pts/4    R+     0:00 ./prog1
 8765 pts/4    R+     0:00 ./prog1
 8766 pts/4    R+     0:00 ./prog1
 8767 pts/4    R+     0:00 ./prog1
 8768 pts/4    R+     0:00 ./prog1
 8769 pts/4    R+     0:00 ./prog1
 8770 pts/4    R+     0:00 ./prog1
 8771 pts/4    R+     0:00 ./prog1
 8772 pts/4    R+     0:00 ./prog1
 8773 pts/4    R+     0:00 ./prog1
 8774 pts/4    R+     0:00 ./prog1
 8775 pts/4    R+     0:00 ./prog1
 8776 pts/4    R+     0:00 ./prog1
 8777 pts/4    R+     0:00 ./prog1
 8778 pts/4    R+     0:00 ./prog1
 8779 pts/4    R+     0:00 ./prog1
 8780 pts/4    R+     0:00 ./prog1
 8781 pts/4    R+     0:00 ./prog1
 8782 pts/4    R+     0:00 ./prog1
 8783 pts/4    R+     0:00 ./prog1
 8784 pts/4    R+     0:00 ./prog1
 8785 pts/4    R+     0:00 ./prog1
 8786 pts/4    R+     0:00 ./prog1
 8787 pts/4    R+     0:00 ./prog1
 8788 pts/4    R+     0:00 ./prog1
 8789 pts/4    R+     0:00 ./prog1
 8790 pts/4    R+     0:00 ./prog1
 8791 pts/4    R+     0:00 ./prog1
 8792 pts/4    R+     0:00 ./prog1
 8793 pts/4    R+     0:00 ./prog1
 8794 pts/4    R+     0:00 ./prog1
 8795 pts/4    R+     0:00 ./prog1
 8796 pts/4    R+     0:00 ./prog1
 8797 pts/4    R+     0:00 ./prog1
 8798 pts/4    R+     0:00 ./prog1
 8799 pts/4    R+     0:00 ./prog1
 8800 pts/4    R+     0:00 ./prog1
 8801 pts/4    R+     0:00 ./prog1
 8802 pts/4    R+     0:00 ./prog1
 8803 pts/4    R+     0:00 ./prog1
 8804 pts/4    R+     0:00 ./prog1
 8805 pts/4    R+     0:00 ./prog1
 8806 pts/4    R+     0:00 ./prog1
 8807 pts/4    R+     0:00 ./prog1
 8808 pts/4    R+     0:00 ./prog1
 8809 pts/4    R+     0:00 ./prog1
 8810 pts/4    R+     0:00 ./prog1
 8811 pts/4    R+     0:00 ./prog1
 8812 pts/4    R+     0:00 ./prog1
 8813 pts/4    R+     0:00 ./prog1
 8814 pts/4    R+     0:00 ./prog1
 8815 pts/4    R+     0:00 ./prog1
 8816 pts/4    R+     0:00 ./prog1
 8817 pts/4    R+     0:00 ./prog1
 8818 pts/4    R+     0:00 ./prog1
 8819 pts/4    R+     0:00 ./prog1
 8820 pts/4    R+     0:00 ./prog1
 8821 pts/4    R+     0:00 ./prog1
 8822 pts/4    R+     0:00 ./prog1
 8823 pts/4    R+     0:00 ./prog1
 8824 pts/4    R+     0:00 ./prog1
 8825 pts/4    R+     0:00 ./prog1
 8826 pts/4    R+     0:00 ./prog1
 8827 pts/4    R+     0:00 ./prog1
 8828 pts/4    R+     0:00 ./prog1
 8829 pts/4    R+     0:00 ./prog1
 8830 pts/4    R+     0:00 ./prog1
 8831 pts/4    R+     0:00 ./prog1
 8832 pts/4    R+     0:00 ./prog1
 8833 pts/4    R+     0:00 ./prog1
 8834 pts/4    R+     0:00 ./prog1
 8835 pts/4    R+     0:00 ./prog1
 8836 pts/4    R+     0:00 ./prog1
 8837 pts/4    R+     0:00 ./prog1
 8838 pts/4    R+     0:00 ./prog1
 8839 pts/4    R+     0:00 ./prog1
 8840 pts/4    R+     0:00 ./prog1
 8841 pts/4    R+     0:00 ./prog1
 8842 pts/4    R+     0:00 ./prog1
 8843 pts/4    R+     0:00 ./prog1
 8844 pts/4    R+     0:00 ./prog1
 8845 pts/4    R+     0:00 ./prog1
 8846 pts/4    R+     0:00 ./prog1
 8847 pts/4    R+     0:00 ./prog1
 8848 pts/4    R+     0:00 ./prog1
 8849 pts/4    R+     0:00 ./prog1
 8850 pts/4    R+     0:00 ./prog1
 8851 pts/4    R+     0:00 ./prog1
 8852 pts/4    R+     0:00 ./prog1
 8853 pts/4    R+     0:00 ./prog1
 8854 pts/4    R+     0:00 ./prog1
 8855 pts/4    R+     0:00 ./prog1
 8856 pts/4    R+     0:00 ./prog1
 8857 pts/4    R+     0:00 ./prog1
 8858 pts/4    R+     0:00 ./prog1
 8859 pts/4    R+     0:00 ./prog1
 8860 pts/4    R+     0:00 ./prog1
 8861 pts/4    R+     0:00 ./prog1
 8862 pts/4    R+     0:00 ./prog1
 8863 pts/4    R+     0:00 ./prog1
 8864 pts/4    R+     0:00 ./prog1
 8865 pts/4    R+     0:00 ./prog1
 8866 pts/4    R+     0:00 ./prog1
 8867 pts/4    R+     0:00 ./prog1
 8868 pts/4    R+     0:00 ./prog1
 8869 pts/4    R+     0:00 ./prog1
 8870 pts/4    R+     0:00 ./prog1
 8871 pts/4    R+     0:00 ./prog1
 8872 pts/4    R+     0:00 ./prog1
 8873 pts/4    R+     0:00 ./prog1
 8874 pts/4    R+     0:00 ./prog1
 8875 pts/4    R+     0:00 ./prog1
 8876 pts/4    R+     0:00 ./prog1
 8877 pts/4    R+     0:00 ./prog1
 8878 pts/4    R+     0:00 ./prog1
 8879 pts/4    R+     0:00 ./prog1
 8880 pts/4    R+     0:00 ./prog1
 8881 pts/4    R+     0:00 ./prog1
 8882 pts/4    R+     0:00 ./prog1
 8883 pts/4    R+     0:00 ./prog1
 8884 pts/4    R+     0:00 ./prog1
 8885 pts/4    R+     0:00 ./prog1
 8886 pts/4    R+     0:00 ./prog1
 8887 pts/4    R+     0:00 ./prog1
 8888 pts/4    R+     0:00 ./prog1
 8889 pts/4    R+     0:00 ./prog1
 8890 pts/4    R+     0:00 ./prog1
 8891 pts/4    R+     0:00 ./prog1
 8892 pts/4    R+     0:00 ./prog1
 8893 pts/4    R+     0:00 ./prog1
 8894 pts/4    R+     0:00 ./prog1
 8895 pts/4    R+     0:00 ./prog1
 8896 pts/4    R+     0:00 ./prog1
 8897 pts/4    R+     0:00 ./prog1
 8898 pts/4    R+     0:00 ./prog1
 8899 pts/4    R+     0:00 ./prog1
 8900 pts/4    R+     0:00 ./prog1
 8901 pts/4    R+     0:00 ./prog1
 8902 pts/4    R+     0:00 ./prog1
 8903 pts/4    R+     0:00 ./prog1
 8904 pts/4    R+     0:00 ./prog1
 8905 pts/4    R+     0:00 ./prog1
 8906 pts/4    R+     0:00 ./prog1
 8907 pts/4    R+     0:00 ./prog1
 8908 pts/4    R+     0:00 ./prog1
 8909 pts/4    R+     0:00 ./prog1
 8910 pts/4    R+     0:00 ./prog1
 8911 pts/4    R+     0:00 ./prog1
 8912 pts/4    R+     0:00 ./prog1
 8913 pts/4    R+     0:00 ./prog1
 8914 pts/4    R+     0:00 ./prog1
 8915 pts/4    R+     0:00 ./prog1
 8916 pts/4    R+     0:00 ./prog1
 8917 pts/4    R+     0:00 ./prog1
 8918 pts/4    R+     0:00 ./prog1
 8919 pts/4    R+     0:00 ./prog1
 8920 pts/4    R+     0:00 ./prog1
 8921 pts/4    R+     0:00 ./prog1
 8922 pts/4    R+     0:00 ./prog1
 8923 pts/4    R+     0:00 ./prog1
 8924 pts/4    R+     0:00 ./prog1
 8925 pts/4    R+     0:00 ./prog1
 8926 pts/4    R+     0:00 ./prog1
 8927 pts/4    R+     0:00 ./prog1
 8928 pts/4    R+     0:00 ./prog1
 8929 pts/4    R+     0:00 ./prog1
 8930 pts/4    R+     0:00 ./prog1
 8931 pts/4    R+     0:00 ./prog1
 8932 pts/4    R+     0:00 ./prog1
 8933 pts/4    R+     0:00 ./prog1
 8934 pts/4    R+     0:00 ./prog1
 8935 pts/4    R+     0:00 ./prog1
 8936 pts/4    R+     0:00 ./prog1
 8937 pts/4    R+     0:00 ./prog1
 8938 pts/4    R+     0:00 ./prog1
 8939 pts/4    R+     0:00 ./prog1
 8940 pts/4    R+     0:00 ./prog1
 8941 pts/4    R+     0:00 ./prog1
 8942 pts/4    R+     0:00 ./prog1
 8943 pts/4    R+     0:00 ./prog1
 8944 pts/4    R+     0:00 ./prog1
 8945 pts/4    R+     0:00 ./prog1
 8946 pts/4    R+     0:00 ./prog1
 8947 pts/4    R+     0:00 ./prog1
 8948 pts/4    R+     0:00 ./prog1
 8949 pts/4    R+     0:00 ./prog1
 8950 pts/4    R+     0:00 ./prog1
 8951 pts/4    R+     0:00 ./prog1
 8952 pts/4    R+     0:00 ./prog1
 8953 pts/4    R+     0:00 ./prog1
 8954 pts/4    R+     0:00 ./prog1
 8955 pts/4    R+     0:00 ./prog1
 8956 pts/4    R+     0:00 ./prog1
 8957 pts/4    R+     0:00 ./prog1
 8958 pts/4    R+     0:00 ./prog1
 8959 pts/4    R+     0:00 ./prog1
 8960 pts/4    R+     0:00 ./prog1
 8961 pts/4    R+     0:00 ./prog1
 8962 pts/4    R+     0:00 ./prog1
 8963 pts/4    R+     0:00 ./prog1
 8964 pts/4    R+     0:00 ./prog1
 8965 pts/4    R+     0:00 ./prog1
 8966 pts/4    R+     0:00 ./prog1
 8967 pts/4    R+     0:00 ./prog1
 8968 pts/4    R+     0:00 ./prog1
 8969 pts/4    R+     0:00 ./prog1
 8970 pts/4    R+     0:00 ./prog1
 8971 pts/4    R+     0:00 ./prog1
 8972 pts/4    R+     0:00 ./prog1
 8973 pts/4    R+     0:00 ./prog1
 8974 pts/4    R+     0:00 ./prog1
 8975 pts/4    R+     0:00 ./prog1
 8976 pts/4    R+     0:00 ./prog1
 8977 pts/4    R+     0:00 ./prog1
 8978 pts/4    R+     0:00 ./prog1
 8979 pts/4    R+     0:00 ./prog1
 8980 pts/4    R+     0:00 ./prog1
 8981 pts/4    R+     0:00 ./prog1
 8982 pts/4    R+     0:00 ./prog1
 8983 pts/4    R+     0:00 ./prog1
 8984 pts/4    R+     0:00 ./prog1
 8985 pts/4    R+     0:00 ./prog1
 8986 pts/4    R+     0:00 ./prog1
 8987 pts/4    R+     0:00 ./prog1
 8988 pts/4    R+     0:00 ./prog1
 8989 pts/4    R+     0:00 ./prog1
 8990 pts/4    R+     0:00 ./prog1
 8991 pts/4    R+     0:00 ./prog1
 8992 pts/4    R+     0:00 ./prog1
 8993 pts/4    R+     0:00 ./prog1
 8994 pts/4    R+     0:00 ./prog1
 8995 pts/4    R+     0:00 ./prog1
 8996 pts/4    R+     0:00 ./prog1
 8997 pts/4    R+     0:00 ./prog1
 8998 pts/4    R+     0:00 ./prog1
 8999 pts/4    R+     0:00 ./prog1
 9000 pts/4    R+     0:00 ./prog1
 9001 pts/4    R+     0:00 ./prog1
 9002 pts/4    R+     0:00 ./prog1
 9003 pts/4    R+     0:00 ./prog1
 9004 pts/4    R+     0:00 ./prog1
 9005 pts/4    R+     0:00 ./prog1
 9006 pts/4    R+     0:00 ./prog1
 9007 pts/4    R+     0:00 ./prog1
 9008 pts/4    R+     0:00 ./prog1
 9009 pts/4    R+     0:00 ./prog1
 9010 pts/4    R+     0:00 ./prog1
 9011 pts/4    R+     0:00 ./prog1
 9012 pts/4    R+     0:00 ./prog1
 9013 pts/4    R+     0:00 ./prog1
 9014 pts/4    R+     0:00 ./prog1
 9015 pts/4    R+     0:00 ./prog1
 9016 pts/4    R+     0:00 ./prog1
 9017 pts/4    R+     0:00 ./prog1
 9018 pts/4    R+     0:00 ./prog1
 9019 pts/4    R+     0:00 ./prog1
 9020 pts/4    R+     0:00 ./prog1
 9021 pts/4    R+     0:00 ./prog1
 9022 pts/4    R+     0:00 ./prog1
 9023 pts/4    R+     0:00 ./prog1
 9024 pts/4    R+     0:00 ./prog1
 9025 pts/4    R+     0:00 ./prog1
 9026 pts/4    R+     0:00 ./prog1
 9027 pts/4    R+     0:00 ./prog1
 9028 pts/4    R+     0:00 ./prog1
 9029 pts/4    R+     0:00 ./prog1
 9030 pts/4    R+     0:00 ./prog1
 9031 pts/4    R+     0:00 ./prog1
 9032 pts/4    R+     0:00 ./prog1
 9033 pts/4    R+     0:00 ./prog1
 9034 pts/4    R+     0:00 ./prog1
 9035 pts/4    R+     0:00 ./prog1
 9036 pts/4    R+     0:00 ./prog1
 9037 pts/4    R+     0:00 ./prog1
 9038 pts/4    R+     0:00 ./prog1
 9039 pts/4    R+     0:00 ./prog1
 9040 pts/4    R+     0:00 ./prog1
 9041 pts/4    R+     0:00 ./prog1
 9042 pts/4    R+     0:00 ./prog1
 9043 pts/4    R+     0:00 ./prog1
 9044 pts/4    R+     0:00 ./prog1
 9045 pts/4    R+     0:00 ./prog1
 9046 pts/4    R+     0:00 ./prog1
 9047 pts/4    R+     0:00 ./prog1
 9048 pts/4    R+     0:00 ./prog1
 9049 pts/4    R+     0:00 ./prog1
 9050 pts/4    R+     0:00 ./prog1
 9051 pts/4    R+     0:00 ./prog1
 9052 pts/4    R+     0:00 ./prog1
 9053 pts/4    R+     0:00 ./prog1
 9054 pts/4    R+     0:00 ./prog1
 9055 pts/4    R+     0:00 ./prog1
 9056 pts/4    R+     0:00 ./prog1
 9057 pts/4    R+     0:00 ./prog1
 9058 pts/4    R+     0:00 ./prog1
 9059 pts/4    R+     0:00 ./prog1
 9060 pts/4    R+     0:00 ./prog1
 9061 pts/4    R+     0:00 ./prog1
 9062 pts/4    R+     0:00 ./prog1
 9063 pts/4    R+     0:00 ./prog1
 9064 pts/4    R+     0:00 ./prog1
 9065 pts/4    R+     0:00 ./prog1
 9066 pts/4    R+     0:00 ./prog1
 9067 pts/4    R+     0:00 ./prog1
 9068 pts/4    R+     0:00 ./prog1
 9069 pts/4    R+     0:00 ./prog1
 9070 pts/4    R+     0:00 ./prog1
 9071 pts/4    R+     0:00 ./prog1
 9072 pts/4    R+     0:00 ./prog1
 9073 pts/4    R+     0:00 ./prog1
 9074 pts/4    R+     0:00 ./prog1
 9075 pts/4    R+     0:00 ./prog1
 9076 pts/4    R+     0:00 ./prog1
 9077 pts/4    R+     0:00 ./prog1
 9078 pts/4    R+     0:00 ./prog1
 9079 pts/4    R+     0:00 ./prog1
 9080 pts/4    R+     0:00 ./prog1
 9081 pts/4    R+     0:00 ./prog1
 9082 pts/4    R+     0:00 ./prog1
 9083 pts/4    R+     0:00 ./prog1
 9084 pts/4    R+     0:00 ./prog1
 9085 pts/4    R+     0:00 ./prog1
 9086 pts/4    R+     0:00 ./prog1
 9087 pts/4    R+     0:00 ./prog1
