  PID TTY      STAT   TIME COMMAND
30407 pts/6    R+     0:00 ./prog2
30408 pts/6    R+     0:00 ./prog2
30409 pts/6    R+     0:00 ./prog2
30410 pts/6    R+     0:00 ./prog2
30411 pts/6    R+     0:00 ./prog2
30412 pts/6    R+     0:00 ./prog2
30413 pts/6    R+     0:00 ./prog2
30414 pts/6    R+     0:00 ./prog2
30415 pts/6    R+     0:00 ./prog2
30416 pts/6    R+     0:00 ./prog2
30417 pts/6    R+     0:00 ./prog2
30418 pts/6    R+     0:00 ./prog2
30419 pts/6    R+     0:00 ./prog2
30420 pts/6    R+     0:00 ./prog2
30421 pts/6    R+     0:00 ./prog2
30422 pts/6    R+     0:00 ./prog2
30423 pts/6    R+     0:00 ./prog2
30424 pts/6    R+     0:00 ./prog2
30425 pts/6    R+     0:00 ./prog2
30426 pts/6    R+     0:00 ./prog2
30427 pts/6    R+     0:00 ./prog2
30428 pts/6    R+     0:00 ./prog2
30429 pts/6    R+     0:00 ./prog2
30430 pts/6    R+     0:00 ./prog2
30431 pts/6    R+     0:00 ./prog2
30432 pts/6    R+     0:00 ./prog2
30433 pts/6    R+     0:00 ./prog2
30434 pts/6    R+     0:00 ./prog2
30435 pts/6    R+     0:00 ./prog2
30436 pts/6    R+     0:00 ./prog2
30437 pts/6    R+     0:00 ./prog2
30438 pts/6    R+     0:00 ./prog2
30439 pts/6    R+     0:00 ./prog2
30440 pts/6    R+     0:00 ./prog2
30441 pts/6    R+     0:00 ./prog2
30442 pts/6    R+     0:00 ./prog2
30443 pts/6    R+     0:00 ./prog2
30444 pts/6    R+     0:00 ./prog2
30445 pts/6    R+     0:00 ./prog2
30446 pts/6    R+     0:00 ./prog2
30447 pts/6    R+     0:00 ./prog2
30448 pts/6    R+     0:00 ./prog2
30449 pts/6    R+     0:00 ./prog2
30450 pts/6    R+     0:00 ./prog2
30451 pts/6    R+     0:00 ./prog2
30452 pts/6    R+     0:00 ./prog2
30453 pts/6    R+     0:00 ./prog2
30454 pts/6    R+     0:00 ./prog2
30455 pts/6    R+     0:00 ./prog2
30456 pts/6    R+     0:00 ./prog2
30457 pts/6    R+     0:00 ./prog2
30458 pts/6    R+     0:00 ./prog2
30459 pts/6    R+     0:00 ./prog2
30460 pts/6    R+     0:00 ./prog2
30461 pts/6    R+     0:00 ./prog2
30462 pts/6    R+     0:00 ./prog2
30463 pts/6    R+     0:00 ./prog2
30464 pts/6    R+     0:00 ./prog2
30465 pts/6    R+     0:00 ./prog2
30466 pts/6    R+     0:00 ./prog2
30467 pts/6    R+     0:00 ./prog2
30468 pts/6    R+     0:00 ./prog2
30469 pts/6    R+     0:00 ./prog2
30470 pts/6    R+     0:00 ./prog2
30471 pts/6    R+     0:00 ./prog2
30472 pts/6    R+     0:00 ./prog2
30473 pts/6    R+     0:00 ./prog2
30474 pts/6    R+     0:00 ./prog2
30475 pts/6    R+     0:00 ./prog2
30476 pts/6    R+     0:00 ./prog2
30477 pts/6    R+     0:00 ./prog2
30478 pts/6    R+     0:00 ./prog2
30479 pts/6    R+     0:00 ./prog2
30480 pts/6    R+     0:00 ./prog2
30481 pts/6    R+     0:00 ./prog2
30482 pts/6    R+     0:00 ./prog2
30483 pts/6    R+     0:00 ./prog2
30484 pts/6    R+     0:00 ./prog2
30485 pts/6    R+     0:00 ./prog2
30486 pts/6    R+     0:00 ./prog2
30487 pts/6    R+     0:00 ./prog2
30488 pts/6    R+     0:00 ./prog2
30489 pts/6    R+     0:00 ./prog2
30490 pts/6    R+     0:00 ./prog2
30491 pts/6    R+     0:00 ./prog2
30492 pts/6    R+     0:00 ./prog2
30493 pts/6    R+     0:00 ./prog2
30494 pts/6    R+     0:00 ./prog2
30495 pts/6    R+     0:00 ./prog2
30496 pts/6    R+     0:00 ./prog2
30497 pts/6    R+     0:00 ./prog2
30498 pts/6    R+     0:00 ./prog2
30499 pts/6    R+     0:00 ./prog2
30500 pts/6    R+     0:00 ./prog2
30501 pts/6    R+     0:00 ./prog2
30502 pts/6    R+     0:00 ./prog2
30503 pts/6    R+     0:00 ./prog2
30504 pts/6    R+     0:00 ./prog2
30505 pts/6    R+     0:00 ./prog2
30506 pts/6    R+     0:00 ./prog2
30507 pts/6    R+     0:00 ./prog2
30508 pts/6    R+     0:00 ./prog2
30509 pts/6    R+     0:00 ./prog2
30510 pts/6    R+     0:00 ./prog2
30511 pts/6    R+     0:00 ./prog2
30512 pts/6    R+     0:00 ./prog2
30513 pts/6    R+     0:00 ./prog2
30514 pts/6    R+     0:00 ./prog2
30515 pts/6    R+     0:00 ./prog2
30516 pts/6    R+     0:00 ./prog2
30517 pts/6    R+     0:00 ./prog2
30518 pts/6    R+     0:00 ./prog2
30519 pts/6    R+     0:00 ./prog2
30520 pts/6    R+     0:00 ./prog2
30521 pts/6    R+     0:00 ./prog2
30522 pts/6    R+     0:00 ./prog2
30523 pts/6    R+     0:00 ./prog2
30524 pts/6    R+     0:00 ./prog2
30525 pts/6    R+     0:00 ./prog2
30526 pts/6    R+     0:00 ./prog2
30527 pts/6    R+     0:00 ./prog2
30528 pts/6    R+     0:00 ./prog2
30529 pts/6    R+     0:00 ./prog2
30530 pts/6    R+     0:00 ./prog2
30531 pts/6    R+     0:00 ./prog2
30532 pts/6    R+     0:00 ./prog2
30533 pts/6    R+     0:00 ./prog2
30534 pts/6    R+     0:00 ./prog2
30535 pts/6    R+     0:00 ./prog2
30536 pts/6    R+     0:00 ./prog2
30537 pts/6    R+     0:00 ./prog2
30538 pts/6    R+     0:00 ./prog2
30539 pts/6    R+     0:00 ./prog2
30540 pts/6    R+     0:00 ./prog2
30541 pts/6    R+     0:00 ./prog2
30542 pts/6    R+     0:00 ./prog2
30543 pts/6    R+     0:00 ./prog2
30544 pts/6    R+     0:00 ./prog2
30545 pts/6    R+     0:00 ./prog2
30546 pts/6    R+     0:00 ./prog2
30547 pts/6    R+     0:00 ./prog2
30548 pts/6    R+     0:00 ./prog2
30549 pts/6    R+     0:00 ./prog2
30550 pts/6    R+     0:00 ./prog2
30551 pts/6    R+     0:00 ./prog2
30552 pts/6    R+     0:00 ./prog2
30553 pts/6    R+     0:00 ./prog2
30554 pts/6    R+     0:00 ./prog2
30555 pts/6    R+     0:00 ./prog2
30556 pts/6    R+     0:00 ./prog2
30557 pts/6    R+     0:00 ./prog2
30558 pts/6    R+     0:00 ./prog2
30559 pts/6    R+     0:00 ./prog2
30560 pts/6    R+     0:00 ./prog2
30561 pts/6    R+     0:00 ./prog2
30562 pts/6    R+     0:00 ./prog2
30563 pts/6    R+     0:00 ./prog2
30564 pts/6    R+     0:00 ./prog2
30565 pts/6    R+     0:00 ./prog2
30566 pts/6    R+     0:00 ./prog2
30567 pts/6    R+     0:00 ./prog2
30568 pts/6    R+     0:00 ./prog2
30569 pts/6    R+     0:00 ./prog2
30570 pts/6    R+     0:00 ./prog2
30571 pts/6    R+     0:00 ./prog2
30572 pts/6    R+     0:00 ./prog2
30573 pts/6    R+     0:00 ./prog2
30574 pts/6    R+     0:00 ./prog2
30575 pts/6    R+     0:00 ./prog2
30576 pts/6    R+     0:00 ./prog2
30577 pts/6    R+     0:00 ./prog2
30578 pts/6    R+     0:00 ./prog2
30579 pts/6    R+     0:00 ./prog2
30580 pts/6    R+     0:00 ./prog2
30581 pts/6    R+     0:00 ./prog2
30582 pts/6    R+     0:00 ./prog2
30583 pts/6    R+     0:00 ./prog2
30584 pts/6    R+     0:00 ./prog2
30585 pts/6    R+     0:00 ./prog2
30586 pts/6    R+     0:00 ./prog2
30587 pts/6    R+     0:00 ./prog2
30588 pts/6    R+     0:00 ./prog2
30589 pts/6    R+     0:00 ./prog2
30590 pts/6    R+     0:00 ./prog2
30591 pts/6    R+     0:00 ./prog2
30592 pts/6    R+     0:00 ./prog2
30593 pts/6    R+     0:00 ./prog2
30594 pts/6    R+     0:00 ./prog2
30595 pts/6    R+     0:00 ./prog2
30596 pts/6    R+     0:00 ./prog2
30597 pts/6    R+     0:00 ./prog2
30598 pts/6    R+     0:00 ./prog2
30599 pts/6    R+     0:00 ./prog2
30600 pts/6    R+     0:00 ./prog2
30601 pts/6    R+     0:00 ./prog2
30602 pts/6    R+     0:00 ./prog2
30603 pts/6    R+     0:00 ./prog2
30604 pts/6    R+     0:00 ./prog2
30605 pts/6    R+     0:00 ./prog2
30606 pts/6    R+     0:00 ./prog2
30607 pts/6    R+     0:00 ./prog2
30608 pts/6    R+     0:00 ./prog2
30609 pts/6    R+     0:00 ./prog2
30610 pts/6    R+     0:00 ./prog2
30611 pts/6    R+     0:00 ./prog2
30612 pts/6    R+     0:00 ./prog2
30613 pts/6    R+     0:00 ./prog2
30614 pts/6    R+     0:00 ./prog2
30615 pts/6    R+     0:00 ./prog2
30616 pts/6    R+     0:00 ./prog2
30617 pts/6    R+     0:00 ./prog2
30618 pts/6    R+     0:00 ./prog2
30619 pts/6    R+     0:00 ./prog2
30620 pts/6    R+     0:00 ./prog2
30621 pts/6    R+     0:00 ./prog2
30622 pts/6    R+     0:00 ./prog2
30623 pts/6    R+     0:00 ./prog2
30624 pts/6    R+     0:00 ./prog2
30625 pts/6    R+     0:00 ./prog2
30626 pts/6    R+     0:00 ./prog2
30627 pts/6    R+     0:00 ./prog2
30628 pts/6    R+     0:00 ./prog2
30629 pts/6    R+     0:00 ./prog2
30630 pts/6    R+     0:00 ./prog2
30631 pts/6    R+     0:00 ./prog2
30632 pts/6    R+     0:00 ./prog2
30633 pts/6    R+     0:00 ./prog2
30634 pts/6    R+     0:00 ./prog2
30635 pts/6    R+     0:00 ./prog2
30636 pts/6    R+     0:00 ./prog2
30637 pts/6    R+     0:00 ./prog2
30638 pts/6    R+     0:00 ./prog2
30639 pts/6    R+     0:00 ./prog2
30640 pts/6    R+     0:00 ./prog2
30643 pts/11   R+     0:00 ./prog2
30644 pts/11   R+     0:00 ./prog2
30645 pts/11   R+     0:00 ./prog2
30646 pts/11   R+     0:00 ./prog2
30647 pts/11   R+     0:00 ./prog2
30648 pts/11   R+     0:00 ./prog2
30649 pts/11   R+     0:00 ./prog2
30650 pts/11   R+     0:00 ./prog2
30651 pts/11   R+     0:00 ./prog2
30652 pts/11   R+     0:00 ./prog2
30653 pts/11   R+     0:00 ./prog2
30654 pts/11   R+     0:00 ./prog2
30655 pts/11   R+     0:00 ./prog2
30656 pts/11   R+     0:00 ./prog2
30657 pts/11   R+     0:00 ./prog2
30658 pts/11   R+     0:00 ./prog2
30659 pts/11   R+     0:00 ./prog2
30660 pts/11   R+     0:00 ./prog2
30661 pts/11   R+     0:00 ./prog2
30662 pts/11   R+     0:00 ./prog2
30663 pts/11   R+     0:00 ./prog2
30664 pts/11   R+     0:00 ./prog2
30665 pts/11   R+     0:00 ./prog2
30666 pts/11   R+     0:00 ./prog2
30667 pts/11   R+     0:00 ./prog2
30668 pts/11   R+     0:00 ./prog2
30669 pts/11   R+     0:00 ./prog2
30670 pts/11   R+     0:00 ./prog2
30671 pts/11   R+     0:00 ./prog2
30672 pts/11   R+     0:00 ./prog2
30673 pts/11   R+     0:00 ./prog2
30674 pts/11   R+     0:00 ./prog2
30675 pts/11   R+     0:00 ./prog2
30676 pts/11   R+     0:00 ./prog2
30677 pts/11   R+     0:00 ./prog2
30678 pts/11   R+     0:00 ./prog2
30679 pts/11   R+     0:00 ./prog2
30680 pts/11   R+     0:00 ./prog2
30681 pts/11   R+     0:00 ./prog2
30682 pts/11   R+     0:00 ./prog2
30683 pts/11   R+     0:00 ./prog2
30684 pts/11   R+     0:00 ./prog2
30685 pts/11   R+     0:00 ./prog2
30686 pts/11   R+     0:00 ./prog2
30687 pts/11   R+     0:00 ./prog2
30688 pts/11   R+     0:00 ./prog2
30689 pts/11   R+     0:00 ./prog2
30690 pts/11   R+     0:00 ./prog2
30691 pts/11   R+     0:00 ./prog2
30692 pts/11   R+     0:00 ./prog2
30693 pts/11   R+     0:00 ./prog2
30694 pts/11   R+     0:00 ./prog2
30695 pts/11   R+     0:00 ./prog2
30696 pts/11   R+     0:00 ./prog2
30697 pts/11   R+     0:00 ./prog2
30698 pts/11   R+     0:00 ./prog2
30699 pts/11   R+     0:00 ./prog2
30700 pts/11   R+     0:00 ./prog2
30701 pts/11   R+     0:00 ./prog2
30702 pts/11   R+     0:00 ./prog2
30703 pts/11   R+     0:00 ./prog2
30704 pts/11   R+     0:00 ./prog2
30705 pts/11   R+     0:00 ./prog2
30706 pts/11   R+     0:00 ./prog2
30707 pts/11   R+     0:00 ./prog2
30708 pts/11   R+     0:00 ./prog2
30709 pts/11   R+     0:00 ./prog2
30710 pts/11   R+     0:00 ./prog2
30711 pts/11   R+     0:00 ./prog2
30712 pts/11   R+     0:00 ./prog2
30713 pts/11   R+     0:00 ./prog2
30714 pts/11   R+     0:00 ./prog2
30715 pts/11   R+     0:00 ./prog2
30716 pts/11   R+     0:00 ./prog2
30717 pts/11   R+     0:00 ./prog2
30718 pts/11   R+     0:00 ./prog2
30719 pts/11   R+     0:00 ./prog2
30720 pts/11   R+     0:00 ./prog2
30721 pts/11   R+     0:00 ./prog2
30722 pts/11   R+     0:00 ./prog2
30723 pts/11   R+     0:00 ./prog2
30724 pts/11   R+     0:00 ./prog2
30725 pts/11   R+     0:00 ./prog2
30726 pts/11   R+     0:00 ./prog2
30727 pts/11   R+     0:00 ./prog2
30728 pts/11   R+     0:00 ./prog2
30729 pts/11   R+     0:00 ./prog2
30730 pts/11   R+     0:00 ./prog2
30731 pts/11   R+     0:00 ./prog2
30732 pts/11   R+     0:00 ./prog2
30733 pts/11   R+     0:00 ./prog2
30734 pts/11   R+     0:00 ./prog2
30735 pts/11   R+     0:00 ./prog2
30736 pts/11   R+     0:00 ./prog2
30737 pts/11   R+     0:00 ./prog2
30738 pts/11   R+     0:00 ./prog2
30739 pts/11   R+     0:00 ./prog2
30740 pts/11   R+     0:00 ./prog2
30741 pts/11   R+     0:00 ./prog2
30742 pts/11   R+     0:00 ./prog2
30743 pts/11   R+     0:00 ./prog2
30744 pts/11   R+     0:00 ./prog2
30745 pts/11   R+     0:00 ./prog2
30746 pts/11   R+     0:00 ./prog2
30747 pts/11   R+     0:00 ./prog2
30748 pts/11   R+     0:00 ./prog2
30749 pts/11   R+     0:00 ./prog2
30750 pts/11   R+     0:00 ./prog2
30751 pts/11   R+     0:00 ./prog2
30752 pts/11   R+     0:00 ./prog2
30753 pts/11   R+     0:00 ./prog2
30754 pts/11   R+     0:00 ./prog2
30755 pts/11   R+     0:00 ./prog2
30756 pts/11   R+     0:00 ./prog2
30757 pts/11   R+     0:00 ./prog2
30758 pts/11   R+     0:00 ./prog2
30759 pts/11   R+     0:00 ./prog2
30760 pts/11   R+     0:00 ./prog2
30761 pts/11   R+     0:00 ./prog2
30762 pts/11   R+     0:00 ./prog2
30763 pts/11   R+     0:00 ./prog2
30764 pts/11   R+     0:00 ./prog2
30765 pts/11   R+     0:00 ./prog2
30766 pts/11   R+     0:00 ./prog2
30767 pts/11   R+     0:00 ./prog2
30768 pts/11   R+     0:00 ./prog2
30769 pts/11   R+     0:00 ./prog2
30770 pts/11   R+     0:00 ./prog2
30771 pts/11   R+     0:00 ./prog2
30772 pts/11   R+     0:00 ./prog2
30773 pts/11   R+     0:00 ./prog2
30774 pts/11   R+     0:00 ./prog2
30775 pts/11   R+     0:00 ./prog2
30776 pts/11   R+     0:00 ./prog2
30777 pts/11   R+     0:00 ./prog2
30778 pts/11   R+     0:00 ./prog2
30779 pts/11   R+     0:00 ./prog2
30780 pts/11   R+     0:00 ./prog2
30781 pts/11   R+     0:00 ./prog2
30782 pts/11   R+     0:00 ./prog2
30783 pts/11   R+     0:00 ./prog2
30784 pts/11   R+     0:00 ./prog2
30785 pts/11   R+     0:00 ./prog2
30786 pts/11   R+     0:00 ./prog2
30787 pts/11   R+     0:00 ./prog2
30788 pts/11   R+     0:00 ./prog2
30789 pts/11   R+     0:00 ./prog2
30790 pts/11   R+     0:00 ./prog2
30791 pts/11   R+     0:00 ./prog2
30792 pts/11   R+     0:00 ./prog2
30793 pts/11   R+     0:00 ./prog2
30794 pts/11   R+     0:00 ./prog2
30795 pts/11   R+     0:00 ./prog2
30796 pts/11   R+     0:00 ./prog2
30797 pts/11   R+     0:00 ./prog2
30798 pts/11   R+     0:00 ./prog2
30799 pts/11   R+     0:00 ./prog2
30800 pts/11   R+     0:00 ./prog2
30801 pts/11   R+     0:00 ./prog2
30802 pts/11   R+     0:00 ./prog2
30803 pts/11   R+     0:00 ./prog2
30804 pts/11   R+     0:00 ./prog2
30805 pts/11   R+     0:00 ./prog2
30806 pts/11   R+     0:00 ./prog2
30807 pts/11   R+     0:00 ./prog2
30808 pts/11   R+     0:00 ./prog2
30809 pts/11   R+     0:00 ./prog2
30810 pts/11   R+     0:00 ./prog2
30811 pts/11   R+     0:00 ./prog2
30812 pts/11   R+     0:00 ./prog2
30813 pts/11   R+     0:00 ./prog2
30814 pts/11   R+     0:00 ./prog2
30815 pts/11   R+     0:00 ./prog2
30816 pts/11   R+     0:00 ./prog2
30817 pts/11   R+     0:00 ./prog2
30818 pts/11   R+     0:00 ./prog2
30819 pts/11   R+     0:00 ./prog2
30820 pts/11   R+     0:00 ./prog2
30821 pts/11   R+     0:00 ./prog2
30822 pts/11   R+     0:00 ./prog2
30823 pts/11   R+     0:00 ./prog2
30824 pts/11   R+     0:00 ./prog2
30825 pts/11   R+     0:00 ./prog2
30826 pts/11   R+     0:00 ./prog2
30827 pts/11   R+     0:00 ./prog2
30828 pts/11   R+     0:00 ./prog2
30829 pts/11   R+     0:00 ./prog2
30830 pts/11   R+     0:00 ./prog2
30831 pts/11   R+     0:00 ./prog2
30832 pts/11   R+     0:00 ./prog2
30833 pts/11   R+     0:00 ./prog2
30834 pts/11   R+     0:00 ./prog2
30835 pts/11   R+     0:00 ./prog2
30836 pts/11   R+     0:00 ./prog2
30837 pts/11   R+     0:00 ./prog2
30838 pts/11   R+     0:00 ./prog2
30839 pts/11   R+     0:00 ./prog2
30840 pts/11   R+     0:00 ./prog2
30841 pts/11   R+     0:00 ./prog2
30842 pts/11   R+     0:00 ./prog2
30843 pts/11   R+     0:00 ./prog2
30844 pts/11   R+     0:00 ./prog2
30845 pts/11   R+     0:00 ./prog2
30846 pts/11   R+     0:00 ./prog2
30847 pts/11   R+     0:00 ./prog2
30848 pts/11   R+     0:00 ./prog2
30849 pts/11   R+     0:00 ./prog2
30850 pts/11   R+     0:00 ./prog2
30851 pts/11   R+     0:00 ./prog2
30852 pts/11   R+     0:00 ./prog2
30853 pts/11   R+     0:00 ./prog2
30854 pts/11   R+     0:00 ./prog2
30855 pts/11   R+     0:00 ./prog2
30856 pts/11   R+     0:00 ./prog2
30857 pts/11   R+     0:00 ./prog2
30858 pts/11   R+     0:00 ./prog2
30859 pts/11   R+     0:00 ./prog2
30860 pts/11   R+     0:00 ./prog2
30861 pts/11   R+     0:00 ./prog2
30862 pts/11   R+     0:00 ./prog2
30863 pts/11   R+     0:00 ./prog2
30864 pts/11   R+     0:00 ./prog2
30865 pts/11   R+     0:00 ./prog2
30866 pts/11   R+     0:00 ./prog2
30867 pts/11   R+     0:00 ./prog2
30868 pts/11   R+     0:00 ./prog2
30869 pts/11   R+     0:00 ./prog2
30870 pts/11   R+     0:00 ./prog2
30871 pts/11   R+     0:00 ./prog2
30872 pts/11   R+     0:00 ./prog2
30873 pts/11   R+     0:00 ./prog2
30874 pts/11   R+     0:00 ./prog2
30875 pts/11   R+     0:00 ./prog2
30876 pts/11   R+     0:00 ./prog2
30877 pts/11   R+     0:00 ./prog2
30878 pts/11   R+     0:00 ./prog2
30879 pts/11   R+     0:00 ./prog2
30880 pts/11   R+     0:00 ./prog2
30881 pts/11   R+     0:00 ./prog2
30882 pts/11   R+     0:00 ./prog2
30883 pts/11   R+     0:00 ./prog2
30884 pts/11   R+     0:00 ./prog2
30885 pts/11   R+     0:00 ./prog2
30886 pts/11   R+     0:00 ./prog2
30887 pts/11   R+     0:00 ./prog2
30888 pts/11   R+     0:00 ./prog2
30889 pts/11   R+     0:00 ./prog2
30890 pts/11   R+     0:00 ./prog2
30891 pts/11   R+     0:00 ./prog2
30892 pts/11   R+     0:00 ./prog2
30893 pts/11   R+     0:00 ./prog2
30894 pts/11   R+     0:00 ./prog2
30895 pts/11   R+     0:00 ./prog2
30896 pts/11   R+     0:00 ./prog2
30897 pts/11   R+     0:00 ./prog2
30898 pts/11   R+     0:00 ./prog2
30899 pts/11   R+     0:00 ./prog2
30900 pts/11   R+     0:00 ./prog2
30901 pts/11   R+     0:00 ./prog2
30902 pts/11   R+     0:00 ./prog2
30903 pts/11   R+     0:00 ./prog2
30904 pts/11   R+     0:00 ./prog2
30905 pts/11   R+     0:00 ./prog2
30906 pts/11   R+     0:00 ./prog2
30907 pts/11   R+     0:00 ./prog2
30908 pts/11   R+     0:00 ./prog2
30909 pts/11   R+     0:00 ./prog2
30910 pts/11   R+     0:00 ./prog2
30911 pts/11   R+     0:00 ./prog2
30912 pts/11   R+     0:00 ./prog2
30913 pts/11   R+     0:00 ./prog2
30914 pts/11   R+     0:00 ./prog2
30915 pts/11   R+     0:00 ./prog2
30916 pts/11   R+     0:00 ./prog2
30917 pts/11   R+     0:00 ./prog2
30918 pts/11   R+     0:00 ./prog2
30919 pts/11   R+     0:00 ./prog2
30920 pts/11   R+     0:00 ./prog2
30921 pts/11   R+     0:00 ./prog2
30922 pts/11   R+     0:00 ./prog2
30923 pts/11   R+     0:00 ./prog2
30924 pts/11   R+     0:00 ./prog2
30925 pts/11   R+     0:00 ./prog2
30926 pts/11   R+     0:00 ./prog2
30927 pts/11   R+     0:00 ./prog2
30928 pts/11   R+     0:00 ./prog2
30929 pts/11   R+     0:00 ./prog2
30930 pts/11   R+     0:00 ./prog2
30931 pts/11   R+     0:00 ./prog2
30932 pts/11   R+     0:00 ./prog2
30933 pts/11   R+     0:00 ./prog2
30934 pts/11   R+     0:00 ./prog2
30935 pts/11   R+     0:00 ./prog2
30936 pts/11   R+     0:00 ./prog2
30937 pts/11   R+     0:00 ./prog2
30938 pts/11   R+     0:00 ./prog2
30939 pts/11   R+     0:00 ./prog2
30940 pts/11   R+     0:00 ./prog2
30941 pts/11   R+     0:00 ./prog2
30942 pts/11   R+     0:00 ./prog2
30943 pts/11   R+     0:00 ./prog2
30944 pts/11   R+     0:00 ./prog2
30945 pts/11   R+     0:00 ./prog2
30946 pts/11   R+     0:00 ./prog2
30947 pts/11   R+     0:00 ./prog2
30948 pts/11   R+     0:00 ./prog2
30949 pts/11   R+     0:00 ./prog2
30950 pts/11   R+     0:00 ./prog2
30951 pts/11   R+     0:00 ./prog2
30952 pts/11   R+     0:00 ./prog2
30953 pts/11   R+     0:00 ./prog2
30954 pts/11   R+     0:00 ./prog2
30955 pts/11   R+     0:00 ./prog2
30956 pts/11   R+     0:00 ./prog2
30957 pts/11   R+     0:00 ./prog2
30958 pts/11   R+     0:00 ./prog2
30959 pts/11   R+     0:00 ./prog2
30960 pts/11   R+     0:00 ./prog2
30961 pts/11   R+     0:00 ./prog2
30962 pts/11   R+     0:00 ./prog2
30963 pts/11   R+     0:00 ./prog2
30964 pts/11   R+     0:00 ./prog2
30965 pts/11   R+     0:00 ./prog2
30966 pts/11   R+     0:00 ./prog2
30967 pts/11   R+     0:00 ./prog2
30968 pts/11   R+     0:00 ./prog2
30969 pts/11   R+     0:00 ./prog2
30970 pts/11   R+     0:00 ./prog2
30971 pts/11   R+     0:00 ./prog2
30972 pts/11   R+     0:00 ./prog2
30973 pts/11   R+     0:00 ./prog2
30974 pts/11   R+     0:00 ./prog2
30975 pts/11   R+     0:00 ./prog2
30976 pts/11   R+     0:00 ./prog2
30977 pts/11   R+     0:00 ./prog2
30978 pts/11   R+     0:00 ./prog2
30979 pts/11   R+     0:00 ./prog2
30980 pts/11   R+     0:00 ./prog2
30981 pts/11   R+     0:00 ./prog2
30982 pts/11   R+     0:00 ./prog2
30983 pts/11   R+     0:00 ./prog2
30984 pts/11   R+     0:00 ./prog2
30985 pts/11   R+     0:00 ./prog2
30986 pts/11   R+     0:00 ./prog2
30987 pts/11   R+     0:00 ./prog2
30988 pts/11   R+     0:00 ./prog2
30989 pts/11   R+     0:00 ./prog2
30990 pts/11   R+     0:00 ./prog2
30991 pts/11   R+     0:00 ./prog2
30992 pts/11   R+     0:00 ./prog2
30993 pts/11   R+     0:00 ./prog2
30994 pts/11   R+     0:00 ./prog2
30995 pts/11   R+     0:00 ./prog2
30996 pts/11   R+     0:00 ./prog2
30997 pts/11   R+     0:00 ./prog2
30998 pts/11   R+     0:00 ./prog2
30999 pts/11   R+     0:00 ./prog2
31000 pts/11   R+     0:00 ./prog2
31001 pts/11   R+     0:00 ./prog2
31002 pts/11   R+     0:00 ./prog2
31003 pts/11   R+     0:00 ./prog2
31004 pts/11   R+     0:00 ./prog2
31005 pts/11   R+     0:00 ./prog2
31006 pts/11   R+     0:00 ./prog2
31007 pts/11   R+     0:00 ./prog2
31008 pts/11   R+     0:00 ./prog2
31009 pts/11   R+     0:00 ./prog2
31010 pts/11   R+     0:00 ./prog2
31011 pts/11   R+     0:00 ./prog2
31012 pts/11   R+     0:00 ./prog2
31013 pts/11   R+     0:00 ./prog2
31014 pts/11   R+     0:00 ./prog2
31015 pts/11   R+     0:00 ./prog2
31016 pts/11   R+     0:00 ./prog2
31017 pts/11   R+     0:00 ./prog2
31018 pts/11   R+     0:00 ./prog2
31019 pts/11   R+     0:00 ./prog2
31020 pts/11   R+     0:00 ./prog2
31021 pts/11   R+     0:00 ./prog2
31022 pts/11   R+     0:00 ./prog2
31023 pts/11   R+     0:00 ./prog2
31024 pts/11   R+     0:00 ./prog2
31025 pts/11   R+     0:00 ./prog2
31026 pts/11   R+     0:00 ./prog2
31027 pts/11   R+     0:00 ./prog2
31028 pts/11   R+     0:00 ./prog2
31029 pts/11   R+     0:00 ./prog2
31030 pts/11   R+     0:00 ./prog2
31031 pts/11   R+     0:00 ./prog2
31032 pts/11   R+     0:00 ./prog2
31033 pts/11   R+     0:00 ./prog2
31034 pts/11   R+     0:00 ./prog2
31035 pts/11   R+     0:00 ./prog2
31036 pts/11   R+     0:00 ./prog2
31037 pts/11   R+     0:00 ./prog2
31038 pts/11   R+     0:00 ./prog2
31039 pts/11   R+     0:00 ./prog2
31040 pts/11   R+     0:00 ./prog2
31041 pts/11   R+     0:00 ./prog2
31042 pts/11   R+     0:00 ./prog2
31043 pts/11   R+     0:00 ./prog2
31044 pts/11   R+     0:00 ./prog2
31045 pts/11   R+     0:00 ./prog2
31046 pts/11   R+     0:00 ./prog2
31047 pts/11   R+     0:00 ./prog2
31048 pts/11   R+     0:00 ./prog2
31049 pts/11   R+     0:00 ./prog2
31050 pts/11   R+     0:00 ./prog2
31051 pts/11   R+     0:00 ./prog2
31052 pts/11   R+     0:00 ./prog2
31053 pts/11   R+     0:00 ./prog2
31054 pts/11   R+     0:00 ./prog2
31055 pts/11   R+     0:00 ./prog2
31056 pts/11   R+     0:00 ./prog2
31057 pts/11   R+     0:00 ./prog2
31058 pts/11   R+     0:00 ./prog2
31059 pts/11   R+     0:00 ./prog2
31060 pts/11   R+     0:00 ./prog2
31061 pts/11   R+     0:00 ./prog2
31062 pts/11   R+     0:00 ./prog2
31063 pts/11   R+     0:00 ./prog2
31064 pts/11   R+     0:00 ./prog2
31065 pts/11   R+     0:00 ./prog2
31066 pts/11   R+     0:00 ./prog2
31067 pts/11   R+     0:00 ./prog2
31068 pts/11   R+     0:00 ./prog2
31069 pts/11   R+     0:00 ./prog2
31070 pts/11   R+     0:00 ./prog2
31071 pts/11   R+     0:00 ./prog2
31072 pts/11   R+     0:00 ./prog2
31073 pts/11   R+     0:00 ./prog2
